ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0476805,Malamaal Weekly,2006,137 min,6.9,"5,968",Comedy            ,hindi
tt9877170,Malang,2020,135 min,6.5,"8,571","Action, Crime, Drama            ",hindi
tt1609147,Malik Ek,2010,128 min,6.6,23,"Biography, Drama, History            ",hindi
tt4946222,Man on Mission Fauladi,2004,158 min,4.4,125,Action            ,hindi
tt4944418,Man On Mission Jaanbaaz,2005,125 min,3.5,136,Action            ,hindi
tt0346457,Mangal Pandey: The Rising,2005,150 min,6.6,"9,451","Biography, Drama, History            ",hindi
tt6903440,Manikarnika: The Queen of Jhansi,2019,148 min,6.4,"9,963","Action, Biography, Drama            ",hindi
tt3449292,Manjhi: The Mountain Man,2015,120 min,8,"17,950","Adventure, Biography, Drama            ",hindi
tt3056632,Manjunath,2014,130 min,7.2,477,"Biography, Drama            ",hindi
tt11570586,Mannu Dhakad Man,2006,135 min,-,-,"Family, Romance, Sci-Fi            ",hindi
tt0920464,Manorama: Six Feet Under,2007,137 min,7.6,"7,404","Crime, Drama, Mystery            ",hindi
tt1351650,Manoranjan: The Entertainment,2006,133 min,-,-,"Action, Comedy, Crime            ",hindi
tt9595738,Mansukh Chaturvedi Ki Atmakatha,2019,90 min,-,-,Drama            ,hindi
tt6923462,Manto,2018,112 min,7.4,"3,831","Biography, Drama            ",hindi
tt4523688,Mantra Shakti,2002,103 min,-,-,Horror            ,hindi
tt0379370,Maqbool,2003,132 min,8.1,"9,777","Crime, Drama, Thriller            ",hindi
tt8055888,Mard Ko Dard Nahin Hota,2018,134 min,7.4,"6,426","Action, Comedy            ",hindi
tt3495000,Mardaani,2014,113 min,7.3,"11,771","Action, Crime, Drama            ",hindi
tt5668770,Mardaani 2,2019,103 min,7.4,"7,902","Action, Crime, Drama            ",hindi
tt2929690,Margarita with a Straw,2014,100 min,7.2,"3,503",Drama            ,hindi
tt9248934,Marjaavaan,2019,152 min,3.5,"3,017","Action, Drama, Romance            ",hindi
tt11102876,Mark..!,2020,114 min,-,-,Thriller            ,hindi
tt0381408,Market,2003,160 min,3.5,128,"Drama, Musical            ",hindi
tt11007068,Marne Bhi Do Yaaron,2019,130 min,4.9,71,Comedy            ,hindi
tt6118058,Maroon,2017,94 min,5.1,290,Thriller            ,hindi
tt0483282,Marshal,2002,109 min,5.7,16,Action            ,hindi
tt7871054,Marudhar Express,2019,106 min,6,554,"Drama, Romance            ",hindi
tt3001638,Mary Kom,2014,122 min,6.8,"9,981","Action, Biography, Drama            ",hindi
tt4635372,Masaan,2015,109 min,8.2,"24,320",Drama            ,hindi
tt3477498,Masala Republic,2014,135 min,5.2,103,"Comedy, Thriller            ",hindi
tt0341458,Maseeha,2002,117 min,4.1,73,"Action, Crime, Drama            ",hindi
tt0833499,Mashooka,2005,107 min,5.4,29,"Drama, Musical, Romance            ",hindi
tt8860624,Mast Curry,2014,90 min,-,-,Comedy            ,hindi
tt10133440,Mastani Girls,2007,101 min,-,-,Drama            ,hindi
tt0382176,Master,2001,152 min,5,23,Action            ,hindi
tt0406977,Masti,2004,166 min,6.2,"5,980","Comedy, Crime, Mystery            ",hindi
tt6868352,MASTI NAHI SASTI,2017,96 min,-,-,Comedy            ,hindi
tt3726012,Mastizaade,2016,119 min,2.4,"2,581",Comedy            ,hindi
tt3431714,Mastram,2013,98 min,4.8,508,"Biography, Drama            ",hindi
tt2106537,Matru ki Bijlee ka Mandola,2013,151 min,5.6,"6,004","Comedy, Drama            ",hindi
tt0379375,Matrubhoomi: A Nation Without Women,2003,99 min,7.7,"2,018",Drama            ,hindi
tt6260648,Matsar,2017,112 min,-,-,"Drama, Family            ",hindi
tt13174734,Matto Ki Saikil,2020,95 min,-,-,Drama            ,hindi
tt1627924,Mausam,2011,161 min,4.7,"5,233","Drama, Romance, War            ",hindi
tt9033670,Mausam Ikrar Ke Do Pal Pyar Ke,2018,130 min,2.3,7,Drama            ,hindi
tt2730126,Maut Ke Peeche Maut,2003,95 min,4.8,5,Horror            ,hindi
tt3745790,Maut Ki Raat,2000,71 min,-,-,Horror            ,hindi
tt8800086,Maut Phir Aayegi,2018,90 min,-,-,Horror            ,hindi
tt2009521,Mawali No.1,2002,115 min,3.9,7,Action            ,hindi
tt2339549,Maximum,2012,110 min,4.8,200,"Action, Crime, Drama            ",hindi
tt0299027,Maya,I 2001,105 min,7.1,277,Drama            ,hindi
-,Mayday,2022,141 min,-,-,"Drama, Thriller            ",hindi
tt0488316,Mazaa Mazaa,2005,99 min,2.8,57,Romance            ,hindi
tt1174041,Me and Mrs. Khanna,2009,109 min,3.5,"2,715","Comedy, Drama, Romance            ",hindi
tt7655282,Medal,2018,96 min,7.9,7,Drama            ,hindi
tt12743636,Mee Raqsam,2020,80 min,6.7,379,Drama            ,hindi
tt4117066,Meeruthiya Gangsters,2015,129 min,7.2,610,"Comedy, Crime            ",hindi
tt7333966,Megalopolis,2018,79 min,6.6,16,Mystery            ,hindi
tt1234250,Mehbooba,2008,163 min,3.5,349,"Drama, Romance            ",hindi
tt0232079,Mela,2000,172 min,3.8,"4,195","Action, Adventure, Comedy            ",hindi
tt1099982,Men Not Allowed,2006,115 min,3.6,37,"Drama, Romance            ",hindi
tt13438694,Mera Ramrajya Nai Kranti,2020,162 min,8.8,16,Drama            ,hindi
tt2663796,Mere Aagosh Mein,2000,142 min,6.2,9,Thriller            ,hindi
tt1170404,Mere Baap Pehle Aap,2008,163 min,5.4,"2,023","Comedy, Drama, Romance            ",hindi
tt1740710,Mere Brother Ki Dulhan,2011,139 min,5.8,"8,879","Comedy, Drama, Family            ",hindi
tt2323964,Mere Dad Ki Maruti,2013,101 min,6.4,"4,510","Comedy, Drama, Romance            ",hindi
tt2232524,Mere Dost Picture Abhi Baaki Hai,2012,180 min,3.5,191,Comedy            ,hindi
tt2589600,Mere Haule Dost,2013,112 min,6.7,26,"Comedy, Drama            ",hindi
tt0418880,Mere Jeevan Saathi,2006,129 min,3.5,878,"Drama, Music, Romance            ",hindi
tt1288644,Mere Khwabon Mein Jo Aaye,2009,119 min,5.6,91,"Drama, Fantasy, Musical            ",hindi
tt8351596,Mere Paas Baap Hai,2018,108 min,6.1,31,Comedy            ,hindi
tt0322653,Mere Yaar Ki Shaadi Hai,2002,158 min,5.3,"2,085","Comedy, Drama, Romance            ",hindi
tt0187279,Meri Biwi Ka Jawab Nahin,2004,150 min,3.9,669,"Action, Comedy, Romance            ",hindi
tt2668938,Meri Ganga Ki Saugandh,2003,110 min,6.3,6,Action            ,hindi
tt1256519,Meri Majboorii...,2006,102 min,2.5,6,"Action, Crime, Drama            ",hindi
tt7742704,Meri Nimmo,2018,90 min,7.1,281,Drama            ,hindi
tt2009524,Meri Pyaari Bahania Banegi Dulhania,2001,131 min,5.4,9,Family            ,hindi
tt5472374,Meri Pyaari Bindu,2017,117 min,5.9,"4,302","Comedy, Drama, Romance            ",hindi
tt8484632,Meri Shaan Hai Vardi,2018,120 min,-,-,Drama            ,hindi
tt11669388,Mhara Gaon Mhara Desh,2004,72 min,-,-,Drama            ,hindi
tt1754202,Michael,I 2011,97 min,5.2,142,"Drama, Thriller            ",hindi
tt2796318,Mickey Virus,2013,135 min,6,"2,628","Comedy, Thriller            ",hindi
tt9520702,Midnight Delhi,2018,76 min,-,-,"Crime, Drama, Mystery            ",hindi
tt6516876,Mighty Khiladi Raju,2014,66 min,-,-,Animation            ,hindi
tt6543086,Mighty Raju,2015,60 min,3.3,19,"Animation, Action, Sci-Fi            ",hindi
tt3855406,Mighty Raju Rio Calling,2014,99 min,4.4,32,Animation            ,hindi
tt5000220,Mike: The Journey,2015,99 min,-,-,Adventure            ,hindi
tt3679070,Milan Talkies,2019,141 min,5,311,"Drama, Romance            ",hindi
tt0443331,Milenge Milenge,2010,109 min,4.1,"1,724","Drama, Romance            ",hindi
tt12779208,Milestone,2020,98 min,5.9,39,Drama            ,hindi
tt2104937,Miley - Naa Miley - Hum,2011,114 min,2.5,219,"Comedy, Drama, Romance            ",hindi
-,Millions of Cards,2021,90 min,-,-,"Drama, War            ",hindi
tt2308829,Milta Hai Chance by Chance,2011,87 min,5.9,7,Comedy            ,hindi
tt1388903,Mirch,2010,105 min,6.5,852,"Comedy, Drama, Fantasy            ",hindi
tt1266140,Mirchi: It's Hot,2004,107 min,4,20,Crime            ,hindi
tt4300776,Mirror Game,2017,113 min,6.1,222,"Crime, Mystery, Thriller            ",hindi
tt6016672,Mirza Juuliet,2017,130 min,4.1,100,Drama            ,hindi
tt4940456,Mirza's Lady,2016,129 min,4.6,"1,720","Action, Drama, Fantasy            ",hindi
tt12106278,Miss Khiladi-The Perfect Player,2016,112 min,-,-,Crime            ,hindi
tt1629715,Miss Lovely,2012,113 min,6.4,"3,013","Crime, Drama, Romance            ",hindi
tt4707940,Miss Tanakpur Haazir Ho,2015,154 min,5.4,319,"Comedy, Crime, Family            ",hindi
tt5686868,Miss Teacher,2016,133 min,3.1,233,Romance            ,hindi
tt7384848,Missing,I 2018,120 min,5.8,"2,014","Drama, Mystery, Thriller            ",hindi
tt5759540,Missing on A Weekend,2016,113 min,4.3,73,Thriller            ,hindi
tt1179781,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008,130 min,3.4,"1,083","Action, Adventure, Drama            ",hindi
tt0248185,Mission Kashmir,2000,154 min,6.7,"6,455","Action, Drama, Thriller            ",hindi
tt9248972,Mission Mangal,2019,130 min,6.5,"12,002","Drama, History            ",hindi
tt0404240,Mission Mumbai,2004,117 min,3.9,24,Action            ,hindi
tt1179782,Mithya,2008,110 min,7.1,"1,923","Comedy, Crime, Thriller            ",hindi
tt8852558,Mitron,2018,119 min,6.9,"2,299",Comedy            ,hindi
tt0446159,Mitti,2001,155 min,5.5,26,"Action, Drama            ",hindi
tt4946216,Mitti Aur Chand,2004,61 min,-,-,Drama            ,hindi
tt0458017,Mixed Doubles,2006,91 min,6.5,641,"Comedy, Drama            ",hindi
tt7314994,Mmirsa,2016,143 min,8,13,Drama            ,hindi
tt12576274,MMS Kand,2014,99 min,7.6,10,Romance            ,hindi
tt2043923,Mod,2011,100 min,6.5,396,"Drama, Romance, Thriller            ",hindi
tt5343678,Moh Maya Money,2016,108 min,5.6,410,"Crime, Drama, Thriller            ",hindi
tt0213890,Mohabbatein,2000,216 min,7.1,"27,615","Musical, Drama, Romance            ",hindi
tt4949324,Mohalla Assi,2015,150 min,6.8,"1,579","Comedy, Drama            ",hindi
tt5180164,Mohan Rakesh's Adhe Adhure,2014,100 min,7.1,32,Drama            ,hindi
tt1431729,Mohandas,2009,112 min,6.7,118,Thriller            ,hindi
tt3859980,Mohenjo Daro,2016,155 min,5.7,"10,727","Action, Adventure, Drama            ",hindi
tt9084978,Moksh To Maya,2019,113 min,4.3,39,Thriller            ,hindi
tt0301240,Moksha: Salvation,2001,150 min,6.2,385,"Crime, Drama, Thriller            ",hindi
tt3498050,Mokssh,2013,100 min,4.8,13,"Drama, Musical            ",hindi
tt5690142,Mom,I 2017,146 min,7.3,"9,229","Crime, Drama, Thriller            ",hindi
tt1126516,Money Hai Toh Honey Hai,2008,138 min,2.7,558,"Comedy, Drama            ",hindi
tt1887817,Monica,2011,124 min,5.5,72,"Biography, Drama, Thriller            ",hindi
tt8157626,Monophobia,II 2012,63 min,-,-,Drama            ,hindi
tt4485366,Monsoon,I 2015,106 min,3.3,61,"Comedy, Drama, Romance            ",hindi
tt2198235,Monsoon Shootout,2013,92 min,6.6,"1,035","Action, Crime, Drama            ",hindi
tt0265343,Monsoon Wedding,2001,114 min,7.3,"23,555","Comedy, Drama, Romance            ",hindi
tt13678974,Montu Ki Paltan,2020,100 min,-,-,Drama            ,hindi
tt4839000,Moods of Crime,2015,115 min,5.8,26,Crime            ,hindi
-,Morjim,2021,118 min,-,-,"Crime, Mystery, Thriller            ",hindi
tt0419974,Morning Raga,2004,110 min,6.8,295,"Drama, Music            ",hindi
tt1501301,Morning Walk,2009,105 min,4.7,61,Drama            ,hindi
tt6516870,Most Wanted,2015,61 min,-,-,Animation            ,hindi
tt6278732,Motu Patlu: King of Kings,2016,110 min,6.8,127,"Animation, Adventure, Comedy            ",hindi
tt0860454,MP3: Mera Pehla Pehla Pyaar,2007,118 min,7,"2,163","Comedy, Drama, Musical            ",hindi
tt2876408,Mr Joe B. Carvalho,2014,130 min,3.5,517,"Action, Comedy, Mystery            ",hindi
tt0456549,Mr Ya Miss,2005,136 min,3.6,462,"Comedy, Fantasy            ",hindi
tt0989685,Mr. Hot Mr. Kool,2007,110 min,4,21,"Comedy, Drama, Romance            ",hindi
tt8084696,Mr. Kabaadi,2017,93 min,4.9,51,Comedy            ,hindi
tt4818902,Mr. Lieutenant Radio,2014,52 min,-,-,"Drama, War            ",hindi
tt1646217,Mr. Singh/Mrs. Mehta,2010,118 min,4.2,177,Drama            ,hindi
tt1228726,Mr. White Mr. Black,2008,130 min,3.3,193,"Action, Comedy, Crime            ",hindi
tt3848938,Mr. X,2015,133 min,3.8,"1,816","Action, Drama, Sci-Fi            ",hindi
tt7649558,Mridang,2017,108 min,5.8,6,Drama            ,hindi
tt8495660,Mrs & Mr Khurana,2020,89 min,-,-,"Drama, Thriller            ",hindi
tt4453214,Mrs. Scooter,2015,96 min,6.6,197,"Drama, Romance            ",hindi
tt10230426,Mrs. Serial Killer,2020,106 min,4.5,"11,638","Crime, Drama, Thriller            ",hindi
tt4921860,MSG 2 the Messenger,2015,134 min,6.7,"8,420","Action, Comedy, Drama            ",hindi
tt6040012,MSG the Warrior: Lion Heart,2016,120 min,6.7,"7,351","Action, Adventure, Fantasy            ",hindi
tt4107858,MSG: The Messenger of God,2015,197 min,5.8,"11,176","Action, Comedy, Drama            ",hindi
tt3438734,Muavza,2017,111 min,2.8,5,"Comedy, Drama            ",hindi
tt6272828,Mubarakan,2017,156 min,5.5,"3,535","Comedy, Romance            ",hindi
tt10751548,Mudda 370 J&K,2019,132 min,8.7,690,"Action, Drama            ",hindi
tt8853592,Mudda hai Bhookh: The War,2018,114 min,7.2,13,Drama            ,hindi
tt0392951,Mudda: The Issue,2003,155 min,4,27,Drama            ,hindi
tt11810838,Muddaa,2020,106 min,-,-,Drama            ,hindi
tt1542922,Mudhal Mudhal Mudhal Varai,2009,140 min,-,-,Drama            ,hindi
tt3818956,Mujhe Jeene Do,2014,51 min,-,-,Family            ,hindi
tt0284328,Mujhe Kucch Kehna Hai,2001,135 min,5,"1,119","Drama, Romance            ",hindi
tt2057441,Mujhse Fraaandship Karoge,2011,106 min,6.9,"3,849","Comedy, Drama, Romance            ",hindi
tt0418362,Mujhse Shaadi Karogi,2004,163 min,6.7,"13,849","Comedy, Romance            ",hindi
tt1287847,Mukhbiir,2008,132 min,6.9,383,"Crime, Drama, Mystery            ",hindi
tt7618184,Mulk,I 2018,140 min,6.9,"13,994",Drama            ,hindi
tt8171310,Mumal: A prophecy,2016,73 min,6.8,12,"Drama, Fantasy, Mystery            ",hindi
tt2691010,Mumbai 125 KM 3D,2014,100 min,2.7,187,"Drama, Horror, Mystery            ",hindi
tt4355892,Mumbai Can Dance Saalaa,2015,135 min,2.2,20,Drama            ,hindi
tt6440626,Mumbai Central,2016,100 min,4.8,26,Family            ,hindi
tt1221142,Mumbai Cutting,2008,130 min,6.1,109,Drama            ,hindi
tt4045666,Mumbai Delhi Mumbai,2014,120 min,5.7,338,"Comedy, Romance            ",hindi
tt1266583,Mumbai Meri Jaan,2008,134 min,7.7,"5,961",Drama            ,hindi
tt10483386,Mumbai Saga,2021,135 min,5.5,"5,258","Action, Crime            ",hindi
tt0363833,Mumbai Se Aaya Mera Dost,2003,146 min,3.3,543,"Action, Comedy, Drama            ",hindi
tt11167150,Mumbai Xpress,2005,146 min,6.9,58,Comedy            ,hindi
tt2354223,Mumbai's King,2012,77 min,6.4,150,Drama            ,hindi
tt8001426,Mumbaiyya: The Daring Mumbaikar!,2020,124 min,-,-,"Action, Drama            ",hindi
tt1826763,Mumbhai Connection,2011,90 min,5.2,24,"Comedy, Crime, Thriller            ",hindi
tt2066925,Mummy Punjabi: Superman Ki Bhi Maa!!,2011,121 min,4.9,40,"Comedy, Drama            ",hindi
tt1357461,Muniya,2008,51 min,-,-,Drama            ,hindi
tt0374887,Munna Bhai M.B.B.S.,2003,156 min,8.1,"74,793","Comedy, Drama            ",hindi
tt3854286,Munna Mange Memsaab,2014,128 min,3.2,13,Comedy            ,hindi
tt6117702,Munna Michael,2017,140 min,3.3,"2,937","Action, Drama, Music            ",hindi
tt6105380,Muqaddar: You Will Never Outrun Destiny,2016,80 min,-,-,Action            ,hindi
tt0405507,Murder,2004,130 min,5.4,"3,726","Drama, Romance, Thriller            ",hindi
tt1918965,Murder 2,2011,127 min,6.2,"6,561","Action, Crime, Drama            ",hindi
tt2429640,Murder 3,2013,124 min,4.9,"2,398","Drama, Mystery, Thriller            ",hindi
tt0430381,Musafir,2004,151 min,5.5,"1,720","Action, Crime, Drama            ",hindi
tt8954990,Mushkil,2019,130 min,4.8,346,Horror            ,hindi
tt5493738,Music Meri Jaan,2016,140 min,-,-,Musical            ,hindi
tt3257794,Music Teacher,2019,101 min,6.3,570,"Drama, Romance            ",hindi
tt13014050,Musings of an Uninspired Artist,2020,74 min,7.5,8,Drama            ,hindi
tt0409068,Muskaan,2004,127 min,4.4,190,"Mystery, Romance            ",hindi
tt6720298,Muskurahatein,2017,132 min,6.5,21,Romance            ,hindi
tt5570606,Muzaffarnagar 2013,2017,134 min,5.5,28,Drama            ,hindi
tt4335954,My Birthday Song,2018,95 min,5.5,254,Thriller            ,hindi
tt5775536,My Client's Wife,2020,106 min,6.1,540,"Mystery, Thriller            ",hindi
tt13820270,My Darling,2021,80 min,7.2,58,Drama            ,hindi
tt8902754,My Dear Wife,2018,126 min,-,-,Drama            ,hindi
tt5937870,My Father Iqbal,2016,104 min,6.2,13,Drama            ,hindi
tt1065099,My Friend Ganesha,2007,190 min,4.6,149,Animation            ,hindi
tt1283926,My Friend Ganesha 2,2008,117 min,4.4,59,"Animation, Family            ",hindi
tt1512220,My Friend Pinto,2011,100 min,5.3,346,"Comedy, Crime, Drama            ",hindi
tt7559200,My Friend's Dulhania,2017,87 min,6.4,26,Romance            ,hindi
tt2569314,My Husband's Wife,2010,122 min,3.1,8,Drama            ,hindi
tt1188996,My Name Is Khan,2010,165 min,8,"99,537",Drama            ,hindi
tt3087592,"My Street, My Life",2013,88 min,-,-,"Drama, Music            ",hindi
tt0451824,My Wife's Murder,2005,103 min,6.1,883,"Drama, Mystery, Thriller            ",hindi
tt2210576,Myoho,2012,120 min,6.5,13,Drama            ,hindi
tt8936268,Myrah,2018,134 min,5.7,13,"Drama, Romance            ",hindi
tt3742284,N.H 10,2015,115 min,7.2,"12,255","Action, Crime, Drama            ",hindi
tt2387537,Na Bhuto Na Bhavishyati,2015,120 min,-,-,Comedy            ,hindi
tt2073038,Na Jaane Kabse,2011,132 min,5.4,9,Romance            ,hindi
tt0248216,Na Tum Jaano Na Hum,2002,158 min,5,"2,729","Comedy, Drama, Musical            ",hindi
tt0433605,Naach,2004,150 min,4.2,576,"Drama, Musical, Romance            ",hindi
tt0459475,Naam Gum Jaayega,2005,125 min,5.9,77,"Mystery, Thriller            ",hindi
tt5465370,Naam Hai Akira,I 2016,137 min,5.9,"3,856","Action, Thriller            ",hindi
tt6170954,Naam Shabana,2017,147 min,6.3,"5,752","Action, Thriller            ",hindi
tt2983434,Naari Chakra,2013,66 min,6.7,18,"Drama, Thriller            ",hindi
tt3920600,Nadaan Titliyaan,2002,81 min,-,-,Thriller            ,hindi
tt13143988,Nail Polish,2021,128 min,7.3,"3,337",Drama            ,hindi
tt0443594,Naina,2005,104 min,4.2,766,"Drama, Horror, Mystery            ",hindi
tt0813540,Naksha,2006,128 min,3.3,"1,055","Action, Adventure, Fantasy            ",hindi
tt1935184,Nakshatra,2010,122 min,5,55,"Crime, Drama, Mystery            ",hindi
tt2077803,Namah Shivaya Shantaya,2009,101 min,6.1,12,"Action, Drama, History            ",hindi
tt7607940,Namaste England,2018,141 min,2.3,"2,541","Comedy, Drama, Romance            ",hindi
tt0795434,Namastey London,2007,128 min,7.1,"20,744","Comedy, Drama, Romance            ",hindi
tt8857610,Namdev Bhau,2018,84 min,7.5,92,Adventure            ,hindi
tt4621100,Nanak Shah Fakir,2014,146 min,8.3,339,Drama            ,hindi
tt0845494,Nanhe Jaisalmer: A Dream Come True,2007,108 min,6,407,"Comedy, Drama, Family            ",hindi
tt7412738,Nanu Ki Jaanu,2018,133 min,5.9,944,"Comedy, Drama, Horror            ",hindi
tt1020978,Naqaab,2007,115 min,5.3,"1,365","Crime, Drama, Romance            ",hindi
